Id,SalePrice
2736,139297.31470769056
2737,119778.22551776248
2738,134715.94933043892
2739,163240.98078947843
2740,132918.42579941885
2741,148498.22289804925
2742,148573.13530580438
2743,148459.89578272193
2744,162321.51255098142
2745,144044.23919463682
2746,136691.25345492223
2747,151184.00265196376
2748,119477.29397718387
2749,129140.22351845144
2750,134926.79654945526
2751,137361.09222498524
2752,202081.85669218976
2753,143694.80948067707
2754,217308.2163929356
2755,127669.6787148949
2756,102709.27059048106
2757,76363.1420824548
2758,92371.00307607227
2759,148085.39006848645
2760,120610.31535294917
2761,146318.98620157363
2762,147036.7043090408
2763,190696.42574776293
2764,156067.52095918503
2765,273111.2029871543
2766,135466.18216151706
2767,82636.67239679598
2768,128552.12757011442
2769,129466.74738671756
2770,144300.00116097528
2771,112232.30527966357
2772,109460.88700905423
2773,156598.68225487918
2774,133319.58912225175
2775,119571.3296149006
2776,132984.90759037662
2777,148219.06006858815
2778,114008.64705106239
2779,125747.65017055065
2780,96272.10979394914
2781,98817.37674130198
2782,92774.69022505444
2783,104074.77373623104
2784,118825.45133097286
2785,135846.93749493075
2786,79173.28368364411
2787,123389.37452872726
2788,77358.92113646204
2789,177360.44555702165
2790,90252.4950358868
2791,112676.33220789713
2792,55774.62485036855
2793,173073.42442565993
2794,105051.89657212286
2795,117088.46576296772
2796,103425.54515327608
2797,188939.68446332228
2798,102936.65416200766
2799,117213.01826813557
2800,59308.635097951614
2801,108238.64906289056
2802,129050.99557856147
2803,162613.975275391
2804,132875.62206105556
2805,106282.9621165669
2806,88403.85208778094
2807,158295.92078776206
2808,152829.91889054186
2809,134781.12011980303
2810,131504.5308835563
2811,158566.65979231044
2812,151184.22101669243
2813,150095.14222163818
2814,144957.24113981047
2815,101723.13710375568
2816,245888.87581413402
2817,160082.48379893324
2818,129683.09174693134
2819,166671.0506412096
2820,141996.4676484514
2821,115533.78350279141
2822,209933.4313196676
2823,270137.4284537226
2824,180035.0229510357
2825,160485.55987140804
2826,134229.28642924584
2827,136821.29238226754
2828,219440.4634021636
2829,196253.1577272143
2830,226731.42532275803
2831,179773.03572683662
2832,241772.23098419016
2833,293028.8093818481
2834,204877.5951948972
2835,210918.56132743577
2836,191191.18480962043
2837,156117.22626621113
2838,152915.47830655554
2839,178186.33620621747
2840,198483.52347050206
2841,204247.23640986253
2842,229549.55255531016
2843,150629.8032482174
2844,162038.6397336398
2845,120595.08850723846
2846,208007.08120752193
2847,198683.48713958278
2848,218524.9364307612
2849,200601.0424495121
2850,286365.52185414534
2851,225386.99645067326
2852,239474.70207411193
2853,234732.7246320417
2854,141608.59334935705
2855,199712.2454284278
2856,199933.86638692918
2857,187496.48741010178
2858,201915.38465166258
2859,122783.18278482105
2860,121301.73075125055
2861,129724.15488468943
2862,196272.71525013883
2863,131369.29100459616
2864,248170.3969622537
2865,142267.4666816197
2866,141033.33459841475
2867,105711.20725957083
2868,101087.67599669856
2869,103968.63816664279
2870,130058.20689635322
2871,86144.1510924349
2872,46269.72055425035
2873,97957.37514285499
2874,136457.50851685522
2875,114815.30373544522
2876,159620.26017268145
2877,133744.72689156266
2878,168089.23728158788
2879,130852.26092924556
2880,97142.88936557656
2881,143313.62432792975
2882,175021.2351838109
2883,183956.7085477773
2884,200555.01237979392
2885,187025.466315302
2886,228104.06987127772
2887,92123.01365431173
2888,131584.22787421622
2889,50303.1898500292
2890,83503.83931985417
2891,127545.90708611227
2892,51066.75386103052
2893,78269.57847641585
2894,58694.47861758692
2895,322051.10848302866
2896,285487.19928192295
2897,202410.06299976265
2898,150428.45274006613
2899,220935.08941919668
2900,158319.08712055115
2901,212088.52940520414
2902,187314.91720513607
2903,354868.4077837104
2904,360074.5817596429
2905,104197.0713009375
2906,209657.11326046777
2907,112737.2611140043
2908,138499.53278808424
2909,150735.00454083883
2910,80408.80544505735
2911,79446.69324638865
2912,144478.14352704672
2913,84743.71344017542
2914,75803.57071230782
2915,83628.67183292116
2916,84034.81757513585
2917,164190.63598711646
2918,120144.83296673594
2919,233142.94713560375
